i,j,l,t,value
1,8,2,2,0.0
2,8,2,2,0.0
3,8,2,2,0.0
4,8,2,2,0.0
5,8,2,2,0.0
6,8,2,2,0.0
7,8,2,2,0.0
8,8,2,2,0.0
9,8,2,2,0.0
1,9,2,2,0.0
2,9,2,2,0.0
3,9,2,2,0.0
4,9,2,2,0.0
5,9,2,2,0.0
6,9,2,2,0.0
7,9,2,2,0.0
8,9,2,2,0.0
9,9,2,2,0.0
1,10,2,2,0.0
2,10,2,2,0.0
3,10,2,2,0.0
4,10,2,2,0.0
5,10,2,2,0.0
6,10,2,2,0.0
7,10,2,2,0.0
8,10,2,2,0.0
9,10,2,2,0.0
1,11,2,2,0.0
2,11,2,2,0.0
3,11,2,2,0.0
4,11,2,2,0.0
5,11,2,2,0.0
6,11,2,2,0.0
7,11,2,2,0.0
8,11,2,2,0.0
9,11,2,2,0.0
1,12,2,2,0.0
2,12,2,2,0.0
3,12,2,2,0.0
4,12,2,2,0.0
5,12,2,2,0.0
6,12,2,2,0.0
7,12,2,2,0.0
8,12,2,2,0.0
9,12,2,2,0.0
1,13,2,2,0.0
2,13,2,2,0.0
3,13,2,2,0.0
4,13,2,2,0.0
5,13,2,2,0.0
6,13,2,2,0.0
7,13,2,2,0.0
8,13,2,2,0.0
9,13,2,2,0.0
1,14,2,2,0.0
2,14,2,2,0.0
3,14,2,2,0.0
4,14,2,2,0.0
5,14,2,2,0.0
6,14,2,2,0.0
7,14,2,2,0.0
8,14,2,2,0.0
9,14,2,2,0.0
1,15,2,2,0.0
2,15,2,2,0.0
3,15,2,2,0.0
4,15,2,2,0.0
5,15,2,2,0.0
6,15,2,2,0.0
7,15,2,2,0.0
8,15,2,2,0.0
9,15,2,2,0.0
1,16,2,2,0.0
2,16,2,2,0.0
3,16,2,2,0.0
4,16,2,2,0.0
5,16,2,2,0.0
6,16,2,2,0.0
7,16,2,2,0.0
8,16,2,2,0.0
9,16,2,2,0.0
1,17,2,2,0.0
2,17,2,2,0.0
3,17,2,2,0.0
4,17,2,2,0.0
5,17,2,2,0.0
6,17,2,2,0.0
7,17,2,2,0.0
8,17,2,2,0.0
9,17,2,2,0.0
1,18,2,2,0.0
2,18,2,2,0.0
3,18,2,2,0.0
4,18,2,2,0.0
5,18,2,2,0.0
6,18,2,2,0.0
7,18,2,2,0.0
8,18,2,2,0.0
9,18,2,2,0.0
1,19,2,2,0.0
2,19,2,2,0.0
3,19,2,2,0.0
4,19,2,2,0.0
5,19,2,2,0.0
6,19,2,2,0.0
7,19,2,2,0.0
8,19,2,2,0.0
9,19,2,2,0.0
1,20,2,2,0.0
2,20,2,2,0.0
3,20,2,2,0.0
4,20,2,2,0.0
5,20,2,2,0.0
6,20,2,2,0.0
7,20,2,2,0.0
8,20,2,2,0.0
9,20,2,2,0.0
1,1,3,2,0.0
2,1,3,2,0.0
3,1,3,2,0.0
4,1,3,2,0.0
5,1,3,2,0.0
6,1,3,2,0.0
7,1,3,2,0.0
8,1,3,2,0.0
9,1,3,2,0.0
1,2,3,2,0.0
2,2,3,2,0.0
3,2,3,2,0.0
4,2,3,2,0.0
5,2,3,2,0.0
6,2,3,2,0.0
7,2,3,2,0.0
8,2,3,2,0.0
9,2,3,2,0.0
1,3,3,2,0.0
2,3,3,2,0.0
3,3,3,2,0.0
4,3,3,2,0.0
5,3,3,2,0.0
6,3,3,2,0.0
7,3,3,2,0.0
8,3,3,2,0.0
9,3,3,2,0.0
1,4,3,2,0.0
2,4,3,2,0.0
3,4,3,2,0.0
4,4,3,2,0.0
5,4,3,2,0.0
6,4,3,2,0.0
7,4,3,2,0.0
8,4,3,2,0.0
9,4,3,2,0.0
1,5,3,2,0.0
2,5,3,2,0.0
3,5,3,2,0.0
4,5,3,2,0.0
5,5,3,2,0.0
6,5,3,2,0.0
7,5,3,2,0.0
8,5,3,2,0.0
9,5,3,2,0.0
1,6,3,2,0.0
2,6,3,2,0.0
3,6,3,2,0.0
4,6,3,2,0.0
5,6,3,2,0.0
6,6,3,2,0.0
7,6,3,2,0.0
8,6,3,2,0.0
9,6,3,2,0.0
1,7,3,2,0.0
2,7,3,2,0.0
3,7,3,2,0.0
4,7,3,2,0.0
5,7,3,2,0.0
6,7,3,2,0.0
7,7,3,2,0.0
8,7,3,2,0.0
9,7,3,2,0.0
1,8,3,2,0.0
2,8,3,2,0.0
3,8,3,2,0.0
4,8,3,2,0.0
5,8,3,2,0.0
6,8,3,2,0.0
7,8,3,2,0.0
8,8,3,2,0.0
9,8,3,2,0.0
1,9,3,2,0.0
2,9,3,2,0.0
3,9,3,2,0.0
4,9,3,2,0.0
5,9,3,2,0.0
6,9,3,2,0.0
7,9,3,2,0.0
8,9,3,2,0.0
9,9,3,2,0.0
1,10,3,2,0.0
2,10,3,2,0.0
3,10,3,2,0.0
4,10,3,2,0.0
5,10,3,2,0.0
6,10,3,2,0.0
7,10,3,2,0.0
8,10,3,2,0.0
9,10,3,2,0.0
1,11,3,2,0.0
2,11,3,2,0.0
3,11,3,2,0.0
4,11,3,2,0.0
5,11,3,2,0.0
6,11,3,2,0.0
7,11,3,2,0.0
8,11,3,2,0.0
9,11,3,2,0.0
1,12,3,2,0.0
2,12,3,2,0.0
3,12,3,2,0.0
4,12,3,2,0.0
5,12,3,2,0.0
6,12,3,2,0.0
7,12,3,2,0.0
8,12,3,2,0.0
9,12,3,2,0.0
1,13,3,2,0.0
2,13,3,2,0.0
3,13,3,2,0.0
4,13,3,2,0.0
5,13,3,2,0.0
6,13,3,2,0.0
7,13,3,2,0.0
8,13,3,2,0.0
9,13,3,2,0.0
1,14,3,2,0.0
2,14,3,2,0.0
3,14,3,2,0.0
4,14,3,2,0.0
5,14,3,2,0.0
6,14,3,2,0.0
7,14,3,2,0.0
8,14,3,2,0.0
9,14,3,2,0.0
1,15,3,2,0.0
2,15,3,2,0.0
3,15,3,2,0.0
4,15,3,2,0.0
5,15,3,2,0.0
6,15,3,2,0.0
7,15,3,2,0.0
8,15,3,2,0.0
9,15,3,2,0.0
1,16,3,2,0.0
2,16,3,2,0.0
3,16,3,2,0.0
4,16,3,2,0.0
5,16,3,2,0.0
6,16,3,2,0.0
7,16,3,2,0.0
8,16,3,2,0.0
9,16,3,2,0.0
1,17,3,2,0.0
2,17,3,2,0.0
3,17,3,2,0.0
4,17,3,2,0.0
5,17,3,2,0.0
6,17,3,2,0.0
7,17,3,2,0.0
8,17,3,2,0.0
9,17,3,2,0.0
1,18,3,2,0.0
2,18,3,2,0.0
3,18,3,2,0.0
4,18,3,2,0.0
5,18,3,2,0.0
6,18,3,2,0.0
7,18,3,2,0.0
8,18,3,2,0.0
9,18,3,2,0.0
1,19,3,2,0.0
2,19,3,2,0.0
3,19,3,2,0.0
4,19,3,2,0.0
5,19,3,2,0.0
6,19,3,2,0.0
7,19,3,2,0.0
8,19,3,2,0.0
9,19,3,2,0.0
1,20,3,2,0.0
2,20,3,2,0.0
3,20,3,2,0.0
4,20,3,2,0.0
5,20,3,2,0.0
6,20,3,2,0.0
7,20,3,2,0.0
8,20,3,2,0.0
9,20,3,2,0.0
1,1,4,2,0.0
2,1,4,2,0.0
3,1,4,2,0.0
4,1,4,2,0.0
5,1,4,2,4029.2909745
6,1,4,2,0.0
7,1,4,2,0.0
8,1,4,2,0.0
9,1,4,2,0.0
1,2,4,2,0.0
2,2,4,2,0.0
3,2,4,2,0.0
4,2,4,2,0.0
5,2,4,2,0.0
6,2,4,2,0.0
7,2,4,2,0.0
8,2,4,2,0.0
9,2,4,2,0.0
1,3,4,2,0.0
2,3,4,2,0.0
3,3,4,2,0.0
4,3,4,2,0.0
5,3,4,2,15197.007337065863
6,3,4,2,0.0
7,3,4,2,0.0
8,3,4,2,0.0
9,3,4,2,0.0
1,4,4,2,0.0
2,4,4,2,0.0
3,4,4,2,0.0
4,4,4,2,0.0
5,4,4,2,0.0
6,4,4,2,0.0
7,4,4,2,0.0
8,4,4,2,0.0
9,4,4,2,0.0
1,5,4,2,0.0
2,5,4,2,0.0
3,5,4,2,0.0
4,5,4,2,0.0
5,5,4,2,0.0
6,5,4,2,0.0
7,5,4,2,0.0
8,5,4,2,0.0
9,5,4,2,0.0
1,6,4,2,0.0
2,6,4,2,0.0
3,6,4,2,0.0
4,6,4,2,0.0
5,6,4,2,10512.5
6,6,4,2,0.0
7,6,4,2,0.0
8,6,4,2,0.0
9,6,4,2,0.0
1,7,4,2,0.0
2,7,4,2,0.0
3,7,4,2,0.0
4,7,4,2,0.0
5,7,4,2,2981.66041122874
6,7,4,2,0.0
7,7,4,2,0.0
8,7,4,2,0.0
9,7,4,2,0.0
1,8,4,2,0.0
2,8,4,2,0.0
3,8,4,2,0.0
4,8,4,2,0.0
5,8,4,2,0.0
6,8,4,2,0.0
7,8,4,2,0.0
8,8,4,2,0.0
9,8,4,2,0.0
1,9,4,2,0.0
2,9,4,2,0.0
3,9,4,2,0.0
4,9,4,2,0.0
5,9,4,2,101.83454545000001
6,9,4,2,0.0
7,9,4,2,0.0
8,9,4,2,0.0
9,9,4,2,0.0
1,10,4,2,0.0
2,10,4,2,0.0
3,10,4,2,0.0
4,10,4,2,0.0
5,10,4,2,2936.8972623
6,10,4,2,0.0
7,10,4,2,0.0
8,10,4,2,0.0
9,10,4,2,0.0
1,11,4,2,0.0
2,11,4,2,0.0
3,11,4,2,0.0
4,11,4,2,0.0
5,11,4,2,0.0
6,11,4,2,0.0
7,11,4,2,0.0
8,11,4,2,0.0
9,11,4,2,0.0
1,12,4,2,0.0
2,12,4,2,0.0
3,12,4,2,0.0
4,12,4,2,0.0
5,12,4,2,15385.692119335392
6,12,4,2,0.0
7,12,4,2,0.0
8,12,4,2,0.0
9,12,4,2,0.0
1,13,4,2,0.0
2,13,4,2,0.0
3,13,4,2,0.0
4,13,4,2,0.0
5,13,4,2,0.0
6,13,4,2,0.0
7,13,4,2,0.0
8,13,4,2,0.0
9,13,4,2,0.0
1,14,4,2,0.0
2,14,4,2,0.0
3,14,4,2,0.0
4,14,4,2,0.0
5,14,4,2,0.0
6,14,4,2,0.0
7,14,4,2,0.0
8,14,4,2,0.0
9,14,4,2,0.0
1,15,4,2,0.0
2,15,4,2,0.0
3,15,4,2,0.0
4,15,4,2,0.0
5,15,4,2,479.24059520000003
6,15,4,2,0.0
7,15,4,2,0.0
8,15,4,2,0.0
9,15,4,2,0.0
1,16,4,2,0.0
2,16,4,2,0.0
3,16,4,2,0.0
4,16,4,2,0.0
5,16,4,2,876.4337770499999
6,16,4,2,0.0
7,16,4,2,0.0
8,16,4,2,0.0
9,16,4,2,0.0
1,17,4,2,0.0
2,17,4,2,0.0
3,17,4,2,0.0
4,17,4,2,0.0
5,17,4,2,9706.299997999999
6,17,4,2,0.0
7,17,4,2,0.0
8,17,4,2,0.0
9,17,4,2,0.0
1,18,4,2,0.0
2,18,4,2,0.0
3,18,4,2,0.0
4,18,4,2,0.0
5,18,4,2,2093.0327273700004
6,18,4,2,0.0
7,18,4,2,0.0
8,18,4,2,0.0
9,18,4,2,0.0
1,19,4,2,0.0
2,19,4,2,0.0
3,19,4,2,0.0
4,19,4,2,0.0
5,19,4,2,0.0
6,19,4,2,0.0
7,19,4,2,0.0
8,19,4,2,0.0
9,19,4,2,0.0
1,20,4,2,0.0
2,20,4,2,0.0
3,20,4,2,0.0
4,20,4,2,0.0
5,20,4,2,0.0
6,20,4,2,0.0
7,20,4,2,0.0
8,20,4,2,0.0
9,20,4,2,0.0
1,1,1,3,0.0
2,1,1,3,0.0
3,1,1,3,0.0
4,1,1,3,0.0
5,1,1,3,0.0
6,1,1,3,0.0
7,1,1,3,0.0
8,1,1,3,0.0
9,1,1,3,0.0
1,2,1,3,1144.9
2,2,1,3,0.0
3,2,1,3,0.0
4,2,1,3,0.0
5,2,1,3,0.0
6,2,1,3,0.0
7,2,1,3,0.0
8,2,1,3,0.0
9,2,1,3,0.0
1,3,1,3,0.0
2,3,1,3,0.0
3,3,1,3,0.0
4,3,1,3,0.0
5,3,1,3,0.0
6,3,1,3,0.0
7,3,1,3,0.0
8,3,1,3,0.0
9,3,1,3,0.0
1,4,1,3,0.0
2,4,1,3,0.0
3,4,1,3,0.0
4,4,1,3,0.0
5,4,1,3,0.0
6,4,1,3,0.0
7,4,1,3,0.0
8,4,1,3,0.0
9,4,1,3,0.0
1,5,1,3,120.72
2,5,1,3,0.0
3,5,1,3,0.0
4,5,1,3,0.0
5,5,1,3,0.0
6,5,1,3,0.0
7,5,1,3,0.0
8,5,1,3,0.0
9,5,1,3,0.0
1,6,1,3,17410.69476669537
2,6,1,3,0.0
3,6,1,3,0.0
4,6,1,3,13560.505233304635
5,6,1,3,0.0
6,6,1,3,0.0
7,6,1,3,0.0
8,6,1,3,0.0
9,6,1,3,0.0
1,7,1,3,0.0
2,7,1,3,0.0
3,7,1,3,0.0
4,7,1,3,0.0
5,7,1,3,0.0
6,7,1,3,0.0
7,7,1,3,0.0
8,7,1,3,0.0
9,7,1,3,0.0
1,8,1,3,0.0
2,8,1,3,0.0
3,8,1,3,0.0
4,8,1,3,0.0
5,8,1,3,0.0
6,8,1,3,0.0
7,8,1,3,0.0
8,8,1,3,0.0
9,8,1,3,28577.72878
1,9,1,3,0.0
2,9,1,3,0.0
3,9,1,3,0.0
4,9,1,3,0.0
5,9,1,3,0.0
6,9,1,3,0.0
7,9,1,3,0.0
8,9,1,3,0.0
9,9,1,3,0.0
1,10,1,3,0.0
2,10,1,3,0.0
3,10,1,3,0.0
4,10,1,3,0.0
5,10,1,3,0.0
6,10,1,3,0.0
7,10,1,3,0.0
8,10,1,3,0.0
9,10,1,3,0.0
1,11,1,3,2506.298683304636
2,11,1,3,0.0
3,11,1,3,0.0
4,11,1,3,0.0
5,11,1,3,0.0
6,11,1,3,0.0
7,11,1,3,0.0
8,11,1,3,0.0
9,11,1,3,0.0
1,12,1,3,0.0
2,12,1,3,0.0
3,12,1,3,0.0
4,12,1,3,0.0
5,12,1,3,0.0
6,12,1,3,0.0
7,12,1,3,0.0
8,12,1,3,0.0
9,12,1,3,0.0
1,13,1,3,0.0
2,13,1,3,0.0
3,13,1,3,0.0
4,13,1,3,0.0
5,13,1,3,0.0
6,13,1,3,0.0
7,13,1,3,0.0
8,13,1,3,0.0
9,13,1,3,0.0
1,14,1,3,4042.7
2,14,1,3,0.0
3,14,1,3,0.0
4,14,1,3,0.0
5,14,1,3,0.0
6,14,1,3,0.0
7,14,1,3,0.0
8,14,1,3,0.0
9,14,1,3,0.0
1,15,1,3,1673.1200000000001
2,15,1,3,0.0
3,15,1,3,0.0
4,15,1,3,0.0
5,15,1,3,0.0
6,15,1,3,0.0
7,15,1,3,0.0
8,15,1,3,0.0
9,15,1,3,0.0
1,16,1,3,0.0
2,16,1,3,0.0
3,16,1,3,0.0
4,16,1,3,0.0
5,16,1,3,0.0
6,16,1,3,0.0
7,16,1,3,0.0
8,16,1,3,0.0
9,16,1,3,0.0
1,17,1,3,0.0
2,17,1,3,0.0
3,17,1,3,0.0
4,17,1,3,15017.223546695366
5,17,1,3,0.0
6,17,1,3,0.0
7,17,1,3,0.0
8,17,1,3,0.0
9,17,1,3,0.0
1,18,1,3,0.0
2,18,1,3,0.0
3,18,1,3,0.0
4,18,1,3,0.0
5,18,1,3,0.0
6,18,1,3,0.0
7,18,1,3,0.0
8,18,1,3,0.0
9,18,1,3,0.0
1,19,1,3,0.0
2,19,1,3,0.0
3,19,1,3,0.0
4,19,1,3,0.0
5,19,1,3,0.0
6,19,1,3,0.0
7,19,1,3,0.0
8,19,1,3,0.0
9,19,1,3,0.0
1,20,1,3,842.5
2,20,1,3,0.0
3,20,1,3,0.0
4,20,1,3,0.0
5,20,1,3,0.0
6,20,1,3,0.0
7,20,1,3,0.0
8,20,1,3,0.0
9,20,1,3,0.0
1,1,2,3,0.0
2,1,2,3,0.0
3,1,2,3,0.0
4,1,2,3,0.0
5,1,2,3,0.0
6,1,2,3,0.0
7,1,2,3,0.0
8,1,2,3,0.0
9,1,2,3,0.0
1,2,2,3,0.0
2,2,2,3,0.0
3,2,2,3,0.0
4,2,2,3,0.0
5,2,2,3,0.0
6,2,2,3,0.0
7,2,2,3,0.0
8,2,2,3,0.0
9,2,2,3,0.0
1,3,2,3,0.0
2,3,2,3,0.0
3,3,2,3,0.0
4,3,2,3,0.0
5,3,2,3,0.0
6,3,2,3,0.0
7,3,2,3,0.0
8,3,2,3,0.0
9,3,2,3,0.0
1,4,2,3,0.0
2,4,2,3,0.0
3,4,2,3,0.0
4,4,2,3,0.0
5,4,2,3,0.0
6,4,2,3,0.0
7,4,2,3,0.0
8,4,2,3,0.0
9,4,2,3,0.0
1,5,2,3,0.0
2,5,2,3,0.0
3,5,2,3,0.0
4,5,2,3,0.0
5,5,2,3,0.0
6,5,2,3,0.0
7,5,2,3,0.0
8,5,2,3,0.0
9,5,2,3,0.0
1,6,2,3,0.0
2,6,2,3,0.0
3,6,2,3,0.0
4,6,2,3,0.0
5,6,2,3,0.0
6,6,2,3,0.0
7,6,2,3,0.0
8,6,2,3,0.0
9,6,2,3,0.0
1,7,2,3,0.0
2,7,2,3,0.0
3,7,2,3,0.0
4,7,2,3,0.0
5,7,2,3,0.0
6,7,2,3,0.0
7,7,2,3,0.0
8,7,2,3,0.0
9,7,2,3,0.0
1,8,2,3,0.0
2,8,2,3,0.0
3,8,2,3,0.0
4,8,2,3,0.0
5,8,2,3,0.0
6,8,2,3,0.0
7,8,2,3,0.0
8,8,2,3,0.0
9,8,2,3,0.0
1,9,2,3,0.0
2,9,2,3,0.0
3,9,2,3,0.0
4,9,2,3,0.0
5,9,2,3,0.0
6,9,2,3,0.0
7,9,2,3,0.0
8,9,2,3,0.0
9,9,2,3,0.0
1,10,2,3,0.0
2,10,2,3,0.0
3,10,2,3,0.0
4,10,2,3,0.0
5,10,2,3,0.0
6,10,2,3,0.0
7,10,2,3,0.0
8,10,2,3,0.0
9,10,2,3,0.0
1,11,2,3,0.0
2,11,2,3,0.0
3,11,2,3,0.0
4,11,2,3,0.0
5,11,2,3,0.0
6,11,2,3,0.0
7,11,2,3,0.0
8,11,2,3,0.0
9,11,2,3,0.0
1,12,2,3,0.0
2,12,2,3,0.0
3,12,2,3,0.0
4,12,2,3,0.0
5,12,2,3,0.0
6,12,2,3,0.0
7,12,2,3,0.0
8,12,2,3,0.0
9,12,2,3,0.0
1,13,2,3,0.0
2,13,2,3,0.0
3,13,2,3,0.0
4,13,2,3,0.0
5,13,2,3,0.0
6,13,2,3,0.0
7,13,2,3,0.0
8,13,2,3,0.0
9,13,2,3,0.0
1,14,2,3,0.0
2,14,2,3,0.0
3,14,2,3,0.0
4,14,2,3,0.0
5,14,2,3,0.0
6,14,2,3,0.0
7,14,2,3,0.0
8,14,2,3,0.0
9,14,2,3,0.0
1,15,2,3,0.0
2,15,2,3,0.0
3,15,2,3,0.0
4,15,2,3,0.0
5,15,2,3,0.0
6,15,2,3,0.0
7,15,2,3,0.0
8,15,2,3,0.0
9,15,2,3,0.0
1,16,2,3,0.0
2,16,2,3,0.0
3,16,2,3,0.0
4,16,2,3,0.0
5,16,2,3,0.0
6,16,2,3,0.0
7,16,2,3,0.0
8,16,2,3,0.0
9,16,2,3,0.0
1,17,2,3,0.0
2,17,2,3,0.0
3,17,2,3,0.0
4,17,2,3,0.0
5,17,2,3,0.0
6,17,2,3,0.0
7,17,2,3,0.0
8,17,2,3,0.0
9,17,2,3,0.0
1,18,2,3,0.0
2,18,2,3,0.0
3,18,2,3,0.0
4,18,2,3,0.0
5,18,2,3,0.0
6,18,2,3,0.0
7,18,2,3,0.0
8,18,2,3,0.0
9,18,2,3,0.0
1,19,2,3,0.0
2,19,2,3,0.0
3,19,2,3,0.0
4,19,2,3,0.0
5,19,2,3,0.0
6,19,2,3,0.0
7,19,2,3,0.0
8,19,2,3,0.0
9,19,2,3,0.0
1,20,2,3,0.0
2,20,2,3,0.0
3,20,2,3,0.0
4,20,2,3,0.0
5,20,2,3,0.0
6,20,2,3,0.0
7,20,2,3,0.0
8,20,2,3,0.0
9,20,2,3,0.0
1,1,3,3,0.0
2,1,3,3,0.0
3,1,3,3,0.0
4,1,3,3,0.0
5,1,3,3,0.0
6,1,3,3,0.0
7,1,3,3,0.0
8,1,3,3,0.0
9,1,3,3,0.0
1,2,3,3,0.0
2,2,3,3,0.0
3,2,3,3,0.0
4,2,3,3,0.0
5,2,3,3,0.0
6,2,3,3,0.0
7,2,3,3,0.0
8,2,3,3,0.0
9,2,3,3,0.0
1,3,3,3,0.0
2,3,3,3,0.0
3,3,3,3,0.0
4,3,3,3,0.0
5,3,3,3,0.0
6,3,3,3,0.0
7,3,3,3,0.0
8,3,3,3,0.0
9,3,3,3,0.0
1,4,3,3,0.0
2,4,3,3,0.0
3,4,3,3,0.0
4,4,3,3,0.0
5,4,3,3,0.0
6,4,3,3,0.0
7,4,3,3,0.0
8,4,3,3,0.0
9,4,3,3,0.0
1,5,3,3,0.0
2,5,3,3,0.0
3,5,3,3,0.0
4,5,3,3,0.0
5,5,3,3,0.0
6,5,3,3,0.0
7,5,3,3,0.0
8,5,3,3,0.0
9,5,3,3,0.0
1,6,3,3,0.0
2,6,3,3,0.0
3,6,3,3,0.0
4,6,3,3,0.0
5,6,3,3,0.0
6,6,3,3,0.0
7,6,3,3,0.0
8,6,3,3,0.0
9,6,3,3,0.0
1,7,3,3,0.0
2,7,3,3,0.0
3,7,3,3,0.0
4,7,3,3,0.0
5,7,3,3,0.0
6,7,3,3,0.0
7,7,3,3,0.0
8,7,3,3,0.0
9,7,3,3,0.0
1,8,3,3,0.0
2,8,3,3,0.0
3,8,3,3,0.0
4,8,3,3,0.0
5,8,3,3,0.0
6,8,3,3,0.0
7,8,3,3,0.0
8,8,3,3,0.0
9,8,3,3,0.0
1,9,3,3,0.0
2,9,3,3,0.0
3,9,3,3,0.0
4,9,3,3,0.0
5,9,3,3,0.0
6,9,3,3,0.0
7,9,3,3,0.0
8,9,3,3,0.0
9,9,3,3,0.0
1,10,3,3,0.0
2,10,3,3,0.0
3,10,3,3,0.0
4,10,3,3,0.0
5,10,3,3,0.0
6,10,3,3,0.0
7,10,3,3,0.0
8,10,3,3,0.0
9,10,3,3,0.0
1,11,3,3,0.0
2,11,3,3,0.0
3,11,3,3,0.0
4,11,3,3,0.0
5,11,3,3,0.0
6,11,3,3,0.0
7,11,3,3,0.0
8,11,3,3,0.0
9,11,3,3,0.0
1,12,3,3,0.0
2,12,3,3,0.0
3,12,3,3,0.0
4,12,3,3,0.0
5,12,3,3,0.0
6,12,3,3,0.0
7,12,3,3,0.0
8,12,3,3,0.0
9,12,3,3,0.0
1,13,3,3,0.0
2,13,3,3,0.0
3,13,3,3,0.0
4,13,3,3,0.0
5,13,3,3,0.0
6,13,3,3,0.0
7,13,3,3,0.0
8,13,3,3,0.0
9,13,3,3,0.0
1,14,3,3,0.0
2,14,3,3,0.0
3,14,3,3,0.0
4,14,3,3,0.0
5,14,3,3,0.0
